POP_ESND	SEX	AGE	ANNEE2	NB_TOUTE_BACT	NB_LOW	NB_SEPSIS	NB_INF_GRAVE	TX_TOUTE_BACT	TX_LOW	TX_SEPSIS	TX_INF_GRAVE
9192	2	20	2017	39	40	2	6	0,00424282	0,00435161	0,000217581	0,000652742
9514	2	21	2017	53	48	2	8	0,005570738	0,005045197	0,000210217	0,000840866
9648	2	22	2017	70	63	2	8	0,00725539	0,006529851	0,000207297	0,000829187
9477	2	23	2017	61	50	3	14	0,006436636	0,005275931	0,000316556	0,001477261
9423	2	24	2017	77	73	5	11	0,008171495	0,007747002	0,000530617	0,001167356
9705	2	25	2017	77	76	6	8	0,007934055	0,007831015	0,000618238	0,000824317
9746	2	26	2017	90	81	7	11	0,009234558	0,008311102	0,000718243	0,001128668
9704	2	27	2017	81	80	3	9	0,008347073	0,008244023	0,000309151	0,000927453
9864	2	28	2017	110	102	9	15	0,011151663	0,010340633	0,000912409	0,001520681
9962	2	29	2017	124	113	7	20	0,0124473	0,011343104	0,00070267	0,002007629
9757	2	30	2017	98	95	6	11	0,010044071	0,009736599	0,000614943	0,001127396
9862	2	31	2017	123	109	9	10	0,012472115	0,011052525	0,000912594	0,001013993
9722	2	32	2017	100	91	8	14	0,010285949	0,009360214	0,000822876	0,001440033
9691	2	33	2017	107	99	6	16	0,011041172	0,010215664	0,000619131	0,001651016
9562	2	34	2017	98	102	4	13	0,010248902	0,010667224	0,000418323	0,001359548
10029	2	35	2017	107	89	4	14	0,01066906	0,008874265	0,000398843	0,001395952
10041	2	36	2017	76	70	2	12	0,007568967	0,006971417	0,000199183	0,0011951
10046	2	37	2017	85	78	8	17	0,008461079	0,007764284	0,000796337	0,001692216
9524	2	38	2017	64	62	8	9	0,006719866	0,00650987	0,000839983	0,000944981
9191	2	39	2017	68	59	4	14	0,007398542	0,006419323	0,000435208	0,001523229
9227	2	40	2017	44	44	5	8	0,004768614	0,004768614	0,000541888	0,000867021
8874	2	41	2017	47	41	8	15	0,005296371	0,004620239	0,00090151	0,001690331
9079	2	42	2017	65	55	5	15	0,007159379	0,006057936	0,000550721	0,001652164
9674	2	43	2017	54	49	2	12	0,005581972	0,005065123	0,00020674	0,001240438
9933	2	44	2017	39	39	5	10	0,003926306	0,003926306	0,000503373	0,001006745
10280	2	45	2017	47	44	3	8	0,004571984	0,004280156	0,000291829	0,00077821
10250	2	46	2017	65	51	5	24	0,006341463	0,00497561	0,000487805	0,002341463
9865	2	47	2017	48	44	3	12	0,004865687	0,004460213	0,000304105	0,001216422
9645	2	48	2017	57	42	5	26	0,005909798	0,004354588	0,000518403	0,002695697
9633	2	49	2017	66	54	7	29	0,006851448	0,00560573	0,000726669	0,003010485
9581	2	50	2017	64	56	3	18	0,006679887	0,005844901	0,00031312	0,001878718
9654	2	51	2017	75	61	8	25	0,0077688	0,006318624	0,000828672	0,0025896
9812	2	52	2017	51	37	11	16	0,005197717	0,003770893	0,001121076	0,001630656
9970	2	53	2017	66	56	10	14	0,00661986	0,005616851	0,001003009	0,001404213
9659	2	54	2017	62	46	14	24	0,006418884	0,004762398	0,001449425	0,002484729
9579	2	55	2017	70	56	13	21	0,007307652	0,005846122	0,001357135	0,002192296
9275	2	56	2017	65	58	7	23	0,007008086	0,006253369	0,000754717	0,002479784
9090	2	57	2017	54	53	11	23	0,005940594	0,005830583	0,001210121	0,002530253
9327	2	58	2017	77	74	10	28	0,008255602	0,007933955	0,001072156	0,003002037
9187	2	59	2017	83	72	12	25	0,009034505	0,007837161	0,001306194	0,002721237
8955	2	60	2017	88	82	11	26	0,009826912	0,009156896	0,001228364	0,002903406
8907	2	61	2017	94	83	22	25	0,010553497	0,009318514	0,002469967	0,002806781
8916	2	62	2017	97	79	16	32	0,010879318	0,008860476	0,001794527	0,003589053
8768	2	63	2017	84	83	14	33	0,009580292	0,009466241	0,001596715	0,003763686
8662	2	64	2017	102	87	21	41	0,011775571	0,01004387	0,002424382	0,004733318
8764	2	65	2017	118	95	19	45	0,013464172	0,010839799	0,00216796	0,005134642
8499	2	66	2017	121	103	21	31	0,014236969	0,012119073	0,002470879	0,003647488
8712	2	67	2017	103	89	19	38	0,011822773	0,010215794	0,0021809	0,0043618
8628	2	68	2017	142	123	18	33	0,016458044	0,014255911	0,002086231	0,003824757
8492	2	69	2017	103	85	22	43	0,012129063	0,010009421	0,002590674	0,005063589
8378	2	70	2017	118	99	26	43	0,014084507	0,011816663	0,003103366	0,00513249
8033	2	71	2017	121	108	21	37	0,015062866	0,013444541	0,002614216	0,004606
6017	2	72	2017	91	77	21	38	0,015123816	0,012797075	0,003490111	0,00631544
5894	2	73	2017	122	104	20	41	0,020699016	0,017645063	0,003393281	0,006956227
5665	2	74	2017	128	104	26	40	0,022594881	0,018358341	0,004589585	0,0070609
5391	2	75	2017	133	114	28	47	0,024670748	0,021146355	0,005193842	0,008718234
4737	2	76	2017	106	95	19	40	0,022377032	0,020054887	0,004010977	0,008444163
8187	1	0	2018	252	210	13	60	0,030780506	0,025650421	0,001587883	0,007328692
8120	1	1	2018	141	117	9	37	0,017364532	0,014408867	0,001108374	0,00455665
8452	1	2	2018	54	49	4	16	0,00638902	0,005797444	0,000473261	0,001893043
8519	1	3	2018	47	32	4	27	0,005517079	0,003756309	0,000469539	0,003169386
9106	1	4	2018	29	27	3	6	0,003184713	0,002965078	0,000329453	0,000658906
8934	1	5	2018	28	21	2	5	0,003134094	0,002350571	0,000223864	0,00055966
9211	1	6	2018	25	23	3	5	0,002714146	0,002497014	0,000325698	0,000542829
9145	1	7	2018	23	14	3	9	0,002515036	0,001530891	0,000328048	0,000984144
9296	1	8	2018	18	11	2	7	0,001936317	0,001183305	0,000215146	0,000753012
9401	1	9	2018	23	17	2	9	0,002446548	0,001808318	0,000212743	0,000957345
9415	1	10	2018	12	8		7	0,001274562	0,000849708	0	0,000743494
9373	1	11	2018	11	8	1	4	0,001173584	0,000853515	0,000106689	0,000426758
9400	1	12	2018	17	14		6	0,001808511	0,001489362	0	0,000638298
9393	1	13	2018	19	16	1	5	0,002022783	0,001703396	0,000106462	0,000532311
9487	1	14	2018	20	15	1	5	0,002108148	0,001581111	0,000105407	0,000527037
9333	1	15	2018	17	14	1	5	0,001821494	0,001500054	0,000107147	0,000535733
9498	1	16	2018	17	16	2	3	0,00178985	0,001684565	0,000210571	0,000315856
9711	1	17	2018	24	13	2	12	0,002471424	0,001338688	0,000205952	0,001235712
9961	1	18	2018	30	24	3	7	0,003011746	0,002409397	0,000301175	0,000702741
9635	1	19	2018	22	17	2	10	0,002283342	0,001764401	0,000207577	0,001037883
9749	1	20	2018	20	13		12	0,002051492	0,00133347	0	0,001230895
9519	1	21	2018	24	10	1	18	0,002521273	0,001050531	0,000105053	0,001890955
9678	1	22	2018	14	12	1	1	0,00144658	0,001239926	0,000103327	0,000103327
9706	1	23	2018	24	19	2	5	0,002472697	0,001957552	0,000206058	0,000515145
9644	1	24	2018	29	22	3	12	0,003007051	0,002281211	0,000311074	0,001244297
9719	1	25	2018	22	17	1	9	0,002263607	0,001749151	0,000102891	0,000926021
9740	1	26	2018	29	22	2	12	0,002977413	0,002258727	0,000205339	0,001232033
9903	1	27	2018	23	16	2	10	0,002322529	0,001615672	0,000201959	0,001009795
10000	1	28	2018	26	17	2	15	0,0026	0,0017	0,0002	0,0015
9988	1	29	2018	45	36	4	17	0,004505406	0,003604325	0,000400481	0,001702042
9940	1	30	2018	27	27	2	6	0,002716298	0,002716298	0,000201207	0,000603622
9733	1	31	2018	36	26	4	14	0,003698757	0,002671324	0,000410973	0,001438405
10202	1	32	2018	38	32	3	15	0,00372476	0,00313664	0,00029406	0,0014703
9907	1	33	2018	24	21	1	8	0,00242253	0,002119713	0,000100939	0,00080751
9820	1	34	2018	27	21	1	10	0,002749491	0,002138493	0,000101833	0,00101833
9603	1	35	2018	29	18	3	13	0,00301989	0,001874414	0,000312402	0,001353744
10084	1	36	2018	42	29	4	19	0,004165014	0,002875843	0,000396668	0,001884173
10121	1	37	2018	47	35	3	17	0,00464381	0,003458156	0,000296413	0,001679676
10173	1	38	2018	44	33	4	15	0,004325174	0,003243881	0,000393198	0,001474491
9647	1	39	2018	59	44	7	21	0,006115891	0,004561003	0,000725614	0,002176843
9344	1	40	2018	40	32	3	13	0,004280822	0,003424658	0,000321062	0,001391267
9460	1	41	2018	45	35	1	15	0,004756871	0,003699789	0,000105708	0,001585624
9054	1	42	2018	46	34	4	20	0,005080627	0,003755246	0,000441794	0,002208968
9490	1	43	2018	43	43		14	0,004531085	0,004531085	0	0,001475237
10002	1	44	2018	37	32	5	12	0,00369926	0,00319936	0,0004999	0,00119976
10283	1	45	2018	78	64	7	27	0,007585335	0,006223865	0,000680735	0,002625693
10440	1	46	2018	62	53	7	20	0,005938697	0,005076628	0,000670498	0,001915709
10463	1	47	2018	67	49	8	25	0,006403517	0,004683169	0,000764599	0,002389372
10288	1	48	2018	57	37	6	28	0,005540435	0,003596423	0,000583204	0,002721617
9823	1	49	2018	66	54	5	24	0,006718925	0,005497302	0,000509009	0,002443245
9699	1	50	2018	61	56	11	26	0,006289308	0,005773791	0,001134138	0,002680689
9664	1	51	2018	70	64	7	27	0,007243377	0,006622517	0,000724338	0,002793874
9759	1	52	2018	78	64	13	34	0,007992622	0,006558049	0,001332104	0,003483964
9925	1	53	2018	93	76	22	41	0,009370277	0,007657431	0,002216625	0,004130982
9778	1	54	2018	88	71	18	36	0,008999795	0,007261199	0,001840867	0,003681735
9635	1	55	2018	87	69	16	28	0,00902958	0,007161391	0,001660612	0,002906072
9310	1	56	2018	90	70	11	38	0,009667025	0,007518797	0,001181525	0,004081633
9106	1	57	2018	82	71	16	38	0,009005052	0,007797057	0,001757083	0,004173073
9157	1	58	2018	104	96	15	37	0,011357431	0,010483783	0,001638091	0,004040625
8935	1	59	2018	113	106	23	41	0,012646894	0,011863458	0,002574147	0,004588696
8743	1	60	2018	125	100	25	40	0,014297152	0,011437722	0,00285943	0,004575089
8460	1	61	2018	143	114	29	55	0,016903073	0,013475177	0,003427896	0,006501182
8501	1	62	2018	122	103	25	69	0,014351253	0,012116222	0,00294083	0,008116692
8249	1	63	2018	145	125	32	65	0,017577888	0,015153352	0,003879258	0,007879743
8297	1	64	2018	141	122	26	46	0,016994094	0,01470411	0,003133663	0,005544173
8081	1	65	2018	164	148	40	56	0,020294518	0,018314565	0,004949882	0,006929835
8136	1	66	2018	186	168	37	68	0,022861357	0,020648968	0,004547689	0,008357915
7911	1	67	2018	180	167	40	55	0,022753129	0,021109847	0,005056251	0,006952345
8281	1	68	2018	207	171	44	82	0,024996981	0,02064968	0,005313368	0,009902186
7975	1	69	2018	194	175	36	60	0,024326019	0,021943574	0,004514107	0,007523511
7800	1	70	2018	210	181	44	83	0,026923077	0,023205128	0,005641026	0,010641026
7690	1	71	2018	201	169	43	79	0,026137841	0,021976593	0,005591678	0,010273082
7084	1	72	2018	195	170	44	83	0,027526821	0,023997741	0,00621118	0,011716544
5355	1	73	2018	184	157	30	73	0,034360411	0,029318394	0,005602241	0,01363212
5244	1	74	2018	170	139	42	77	0,032418002	0,026506484	0,008009153	0,014683448
5054	1	75	2018	173	153	39	67	0,034230313	0,030273051	0,00771666	0,013256826
4612	1	76	2018	163	147	45	49	0,035342585	0,031873374	0,009757155	0,010624458
4095	1	77	2018	145	116	40	54	0,035409035	0,028327228	0,00976801	0,013186813
7690	2	0	2018	167	142	12	34	0,021716515	0,01846554	0,001560468	0,004421326
7928	2	1	2018	146	127	12	41	0,018415742	0,016019173	0,001513623	0,005171544
7977	2	2	2018	80	65	4	24	0,010028833	0,008148427	0,000501442	0,00300865
8320	2	3	2018	55	43	2	13	0,006610577	0,005168269	0,000240385	0,0015625
8516	2	4	2018	44	39		10	0,005166745	0,004579615	0	0,00117426
8627	2	5	2018	40	33	2	10	0,004636606	0,0038252	0,00023183	0,001159152
8757	2	6	2018	31	23	2	10	0,003540025	0,00262647	0,000228389	0,001141944
8850	2	7	2018	20	19		6	0,002259887	0,002146893	0	0,000677966
9083	2	8	2018	25	22		8	0,002752395	0,002422107	0	0,000880766
9028	2	9	2018	13	7		6	0,001439965	0,000775366	0	0,000664599
8971	2	10	2018	8	7	1	2	0,000891762	0,000780292	0,00011147	0,000222941
8903	2	11	2018	11	7	2	4	0,001235539	0,000786252	0,000224643	0,000449287
8850	2	12	2018	11	12	2	2	0,001242938	0,001355932	0,000225989	0,000225989
8741	2	13	2018	14	10	1	7	0,001601647	0,001144034	0,000114403	0,000800824
8980	2	14	2018	20	19	1	3	0,002227171	0,002115813	0,000111359	0,000334076
8773	2	15	2018	20	17		6	0,002279722	0,001937764	0	0,000683917
8862	2	16	2018	28	28	1	7	0,003159558	0,003159558	0,000112841	0,000789889
9121	2	17	2018	35	32	1	6	0,003837299	0,003508387	0,000109637	0,000657823
9257	2	18	2018	39	35	2	12	0,004213028	0,003780923	0,000216053	0,001296316
8958	2	19	2018	44	35	7	16	0,004911811	0,003907122	0,000781424	0,001786113
9486	2	20	2018	52	50	1	12	0,005481763	0,005270926	0,000105419	0,001265022
9192	2	21	2018	50	38	2	12	0,005439513	0,00413403	0,000217581	0,001305483
9514	2	22	2018	64	56	4	13	0,006726929	0,005886063	0,000420433	0,001366407
9647	2	23	2018	52	46	2	8	0,005390277	0,004768322	0,000207318	0,000829273
9475	2	24	2018	71	62	3	15	0,007493404	0,006543536	0,000316623	0,001583113
9422	2	25	2018	73	67	6	9	0,007747824	0,007111017	0,000636807	0,000955211
9705	2	26	2018	99	86	5	15	0,010200927	0,008861412	0,000515198	0,001545595
9745	2	27	2018	101	89	11	18	0,010364289	0,009132889	0,001128784	0,001847101
9703	2	28	2018	83	72	7	12	0,008554055	0,007420385	0,000721426	0,001236731
9863	2	29	2018	104	100	4	8	0,010544459	0,010138903	0,000405556	0,000811112
9960	2	30	2018	119	106	8	18	0,011947791	0,01064257	0,000803213	0,001807229
9757	2	31	2018	88	78	7	14	0,009019166	0,007994261	0,000717434	0,001434867
9860	2	32	2018	123	111	11	12	0,012474645	0,011257606	0,001115619	0,001217039
9722	2	33	2018	110	95	4	14	0,011314544	0,009771652	0,000411438	0,001440033
9690	2	34	2018	105	101	5	19	0,010835913	0,010423117	0,000515996	0,001960784
9560	2	35	2018	99	95	7	16	0,010355649	0,009937238	0,000732218	0,00167364
10024	2	36	2018	94	89	7	20	0,009377494	0,008878691	0,000698324	0,001995211
10039	2	37	2018	85	74	2	12	0,008466979	0,007371252	0,000199223	0,001195338
10034	2	38	2018	61	51	6	12	0,00607933	0,005082719	0,000597967	0,001195934
9521	2	39	2018	55	46		15	0,005776704	0,004831425	0	0,001575465
9186	2	40	2018	70	64	9	10	0,007620292	0,006967124	0,000979752	0,001088613
9222	2	41	2018	59	51	3	11	0,006397745	0,005530254	0,000325309	0,0011928
8871	2	42	2018	47	44	2	12	0,005298163	0,004959982	0,000225454	0,001352722
9073	2	43	2018	61	51	6	18	0,006723245	0,005621074	0,000661303	0,001983908
9666	2	44	2018	51	52	6	12	0,005276226	0,005379681	0,000620732	0,001241465
9922	2	45	2018	53	48	8	18	0,005341665	0,004837734	0,000806289	0,00181415
10270	2	46	2018	51	41	3	13	0,00496592	0,00399221	0,000292113	0,001265823
10237	2	47	2018	55	55	5	19	0,005372668	0,005372668	0,000488424	0,001856013
9856	2	48	2018	69	56	5	23	0,007000812	0,005681818	0,000507305	0,002333604
9628	2	49	2018	58	50	6	21	0,006024096	0,005193187	0,000623182	0,002181138
9616	2	50	2018	70	60	12	21	0,007279534	0,006239601	0,00124792	0,00218386
9573	2	51	2018	65	48	12	25	0,00678993	0,005014102	0,001253526	0,002611512
9638	2	52	2018	60	53	11	19	0,006225358	0,005499066	0,001141316	0,001971363
9794	2	53	2018	66	63	16	23	0,00673882	0,00643251	0,001633653	0,002348377
9951	2	54	2018	81	65	12	28	0,008139885	0,006532007	0,001205909	0,002813788
9637	2	55	2018	79	71	12	21	0,008197572	0,007367438	0,001245201	0,002179101
9559	2	56	2018	80	72	12	32	0,008369076	0,007532169	0,001255361	0,003347631
9253	2	57	2018	88	73	10	28	0,009510429	0,007889333	0,001080731	0,003026046
9062	2	58	2018	82	73	9	20	0,009048775	0,008055617	0,000993158	0,002207018
9305	2	59	2018	100	84	13	32	0,01074691	0,009027405	0,001397098	0,003439011
9147	2	60	2018	94	79	15	25	0,010276593	0,008636711	0,001639882	0,002733137
8925	2	61	2018	86	76	22	31	0,009635854	0,008515406	0,002464986	0,003473389
8872	2	62	2018	90	72	11	29	0,010144274	0,008115419	0,001239856	0,003268711
8870	2	63	2018	114	101	25	49	0,012852311	0,011386697	0,002818489	0,005524239
8728	2	64	2018	107	90	13	46	0,012259395	0,010311641	0,001489459	0,005270394
8617	2	65	2018	106	96	15	32	0,012301265	0,011140768	0,001740745	0,003713589
8729	2	66	2018	99	88	15	23	0,011341505	0,010081338	0,00171841	0,002634895
8470	2	67	2018	122	112	26	36	0,014403778	0,01322314	0,003069658	0,004250295
8670	2	68	2018	125	111	22	42	0,014417532	0,012802768	0,002537486	0,004844291
8585	2	69	2018	133	120	27	50	0,015492137	0,013977868	0,00314502	0,005824112
8444	2	70	2018	119	99	23	38	0,014092847	0,011724301	0,002723828	0,004500237
8330	2	71	2018	135	115	31	47	0,016206483	0,013805522	0,003721489	0,005642257
7967	2	72	2018	151	121	25	59	0,018953182	0,015187649	0,003137944	0,007405548
5960	2	73	2018	118	98	22	35	0,019798658	0,016442953	0,003691275	0,005872483
5831	2	74	2018	124	116	24	45	0,021265649	0,019893672	0,004115932	0,007717373
5627	2	75	2018	133	122	24	51	0,023636041	0,02168118	0,00426515	0,009063444
5327	2	76	2018	143	136	13	47	0,026844378	0,025530317	0,002440398	0,008822977
4674	2	77	2018	133	114	18	48	0,028455285	0,024390244	0,003851091	0,010269576
7937	1	0	2019					0	0	0	0
8181	1	1	2019					0	0	0	0
8116	1	2	2019					0	0	0	0
8451	1	3	2019					0	0	0	0
8517	1	4	2019					0	0	0	0
9105	1	5	2019					0	0	0	0
8933	1	6	2019					0	0	0	0
9209	1	7	2019					0	0	0	0
9144	1	8	2019					0	0	0	0
9296	1	9	2019					0	0	0	0
9400	1	10	2019					0	0	0	0
9414	1	11	2019					0	0	0	0
9372	1	12	2019					0	0	0	0
9400	1	13	2019					0	0	0	0
9392	1	14	2019					0	0	0	0
9486	1	15	2019					0	0	0	0
9333	1	16	2019					0	0	0	0
9497	1	17	2019					0	0	0	0
9711	1	18	2019					0	0	0	0
9959	1	19	2019					0	0	0	0
9632	1	20	2019					0	0	0	0
9748	1	21	2019					0	0	0	0
9516	1	22	2019					0	0	0	0
9676	1	23	2019					0	0	0	0
9706	1	24	2019					0	0	0	0
9644	1	25	2019					0	0	0	0
9717	1	26	2019					0	0	0	0
9739	1	27	2019					0	0	0	0
9901	1	28	2019					0	0	0	0
9999	1	29	2019					0	0	0	0
9985	1	30	2019					0	0	0	0
9935	1	31	2019					0	0	0	0
9730	1	32	2019					0	0	0	0
10199	1	33	2019					0	0	0	0
9905	1	34	2019					0	0	0	0
9813	1	35	2019					0	0	0	0
9596	1	36	2019					0	0	0	0
10078	1	37	2019					0	0	0	0
10110	1	38	2019					0	0	0	0
10165	1	39	2019					0	0	0	0
9637	1	40	2019					0	0	0	0
9332	1	41	2019					0	0	0	0
9447	1	42	2019					0	0	0	0
9047	1	43	2019					0	0	0	0
9476	1	44	2019					0	0	0	0
9994	1	45	2019					0	0	0	0
10267	1	46	2019					0	0	0	0
10420	1	47	2019					0	0	0	0
10448	1	48	2019					0	0	0	0
10271	1	49	2019					0	0	0	0
9800	1	50	2019					0	0	0	0
9672	1	51	2019					0	0	0	0
9639	1	52	2019					0	0	0	0
9733	1	53	2019					0	0	0	0
9885	1	54	2019					0	0	0	0
9746	1	55	2019					0	0	0	0
9587	1	56	2019					0	0	0	0
9265	1	57	2019					0	0	0	0
9051	1	58	2019					0	0	0	0
9104	1	59	2019					0	0	0	0
8873	1	60	2019					0	0	0	0
8686	1	61	2019					0	0	0	0
8394	1	62	2019					0	0	0	0
8423	1	63	2019					0	0	0	0
8171	1	64	2019					0	0	0	0
8217	1	65	2019					0	0	0	0
8001	1	66	2019					0	0	0	0
8060	1	67	2019					0	0	0	0
7811	1	68	2019					0	0	0	0
8156	1	69	2019					0	0	0	0
7875	1	70	2019					0	0	0	0
7683	1	71	2019					0	0	0	0
7582	1	72	2019					0	0	0	0
6964	1	73	2019					0	0	0	0
5256	1	74	2019					0	0	0	0
5143	1	75	2019					0	0	0	0
4950	1	76	2019					0	0	0	0
4497	1	77	2019					0	0	0	0
4003	1	78	2019					0	0	0	0
7642	2	0	2019					0	0	0	0
7686	2	1	2019					0	0	0	0
7924	2	2	2019					0	0	0	0
7976	2	3	2019					0	0	0	0
8320	2	4	2019					0	0	0	0
8516	2	5	2019					0	0	0	0
8627	2	6	2019					0	0	0	0
8757	2	7	2019					0	0	0	0
8848	2	8	2019					0	0	0	0
9082	2	9	2019					0	0	0	0
9028	2	10	2019					0	0	0	0
8969	2	11	2019					0	0	0	0
8903	2	12	2019					0	0	0	0
8849	2	13	2019					0	0	0	0
8740	2	14	2019					0	0	0	0
8980	2	15	2019					0	0	0	0
8772	2	16	2019					0	0	0	0
8861	2	17	2019					0	0	0	0
9119	2	18	2019					0	0	0	0
9257	2	19	2019					0	0	0	0
8957	2	20	2019					0	0	0	0
9485	2	21	2019					0	0	0	0
9191	2	22	2019					0	0	0	0
9514	2	23	2019					0	0	0	0
9646	2	24	2019					0	0	0	0
9475	2	25	2019					0	0	0	0
9421	2	26	2019					0	0	0	0
9705	2	27	2019					0	0	0	0
9744	2	28	2019					0	0	0	0
9703	2	29	2019					0	0	0	0
9862	2	30	2019					0	0	0	0
9958	2	31	2019					0	0	0	0
9756	2	32	2019					0	0	0	0
9860	2	33	2019					0	0	0	0
9720	2	34	2019					0	0	0	0
9687	2	35	2019					0	0	0	0
9558	2	36	2019					0	0	0	0
10018	2	37	2019					0	0	0	0
10034	2	38	2019					0	0	0	0
10033	2	39	2019					0	0	0	0
9513	2	40	2019					0	0	0	0
9179	2	41	2019					0	0	0	0
9216	2	42	2019					0	0	0	0
8866	2	43	2019					0	0	0	0
9067	2	44	2019					0	0	0	0
9661	2	45	2019					0	0	0	0
9911	2	46	2019					0	0	0	0
10262	2	47	2019					0	0	0	0
10223	2	48	2019					0	0	0	0
9849	2	49	2019					0	0	0	0
9615	2	50	2019					0	0	0	0
9600	2	51	2019					0	0	0	0
9565	2	52	2019					0	0	0	0
9621	2	53	2019					0	0	0	0
9777	2	54	2019					0	0	0	0
9928	2	55	2019					0	0	0	0
9605	2	56	2019					0	0	0	0
9533	2	57	2019					0	0	0	0
9221	2	58	2019					0	0	0	0
9028	2	59	2019					0	0	0	0
9280	2	60	2019					0	0	0	0
9119	2	61	2019					0	0	0	0
8892	2	62	2019					0	0	0	0
8835	2	63	2019					0	0	0	0
8830	2	64	2019					0	0	0	0
8690	2	65	2019					0	0	0	0
8585	2	66	2019					0	0	0	0
8689	2	67	2019					0	0	0	0
8421	2	68	2019					0	0	0	0
8607	2	69	2019					0	0	0	0
8527	2	70	2019					0	0	0	0
8399	2	71	2019					0	0	0	0
8261	2	72	2019					0	0	0	0
7900	2	73	2019					0	0	0	0
5922	2	74	2019					0	0	0	0
5768	2	75	2019					0	0	0	0
5563	2	76	2019					0	0	0	0
5271	2	77	2019					0	0	0	0
4617	2	78	2019					0	0	0	0
7552	1	0	2020					0	0	0	0
7929	1	1	2020					0	0	0	0
8177	1	2	2020					0	0	0	0
8116	1	3	2020					0	0	0	0
8451	1	4	2020					0	0	0	0
8514	1	5	2020					0	0	0	0
9104	1	6	2020					0	0	0	0
8933	1	7	2020					0	0	0	0
9207	1	8	2020					0	0	0	0
9144	1	9	2020					0	0	0	0
9294	1	10	2020					0	0	0	0
9399	1	11	2020					0	0	0	0
9414	1	12	2020					0	0	0	0
9371	1	13	2020					0	0	0	0
9399	1	14	2020					0	0	0	0
9392	1	15	2020					0	0	0	0
9484	1	16	2020					0	0	0	0
9332	1	17	2020					0	0	0	0
9494	1	18	2020					0	0	0	0
9710	1	19	2020					0	0	0	0
9956	1	20	2020					0	0	0	0
9630	1	21	2020					0	0	0	0
9747	1	22	2020					0	0	0	0
9516	1	23	2020					0	0	0	0
9675	1	24	2020					0	0	0	0
9704	1	25	2020					0	0	0	0
9643	1	26	2020					0	0	0	0
9715	1	27	2020					0	0	0	0
9737	1	28	2020					0	0	0	0
9899	1	29	2020					0	0	0	0
9998	1	30	2020					0	0	0	0
9985	1	31	2020					0	0	0	0
9934	1	32	2020					0	0	0	0
9726	1	33	2020					0	0	0	0
10195	1	34	2020					0	0	0	0
9900	1	35	2020					0	0	0	0
9808	1	36	2020					0	0	0	0
9588	1	37	2020					0	0	0	0
10074	1	38	2020					0	0	0	0
10100	1	39	2020					0	0	0	0
10156	1	40	2020					0	0	0	0
9628	1	41	2020					0	0	0	0
9322	1	42	2020					0	0	0	0
9440	1	43	2020					0	0	0	0
9037	1	44	2020					0	0	0	0
9469	1	45	2020					0	0	0	0
9980	1	46	2020					0	0	0	0
10249	1	47	2020					0	0	0	0
10394	1	48	2020					0	0	0	0
10430	1	49	2020					0	0	0	0
10241	1	50	2020					0	0	0	0
9778	1	51	2020					0	0	0	0
9645	1	52	2020					0	0	0	0
9609	1	53	2020					0	0	0	0
9701	1	54	2020					0	0	0	0
9849	1	55	2020					0	0	0	0
9702	1	56	2020					0	0	0	0
9545	1	57	2020					0	0	0	0
9220	1	58	2020					0	0	0	0
8997	1	59	2020					0	0	0	0
9042	1	60	2020					0	0	0	0
8813	1	61	2020					0	0	0	0
8629	1	62	2020					0	0	0	0
8324	1	63	2020					0	0	0	0
8347	1	64	2020					0	0	0	0
8084	1	65	2020					0	0	0	0
8131	1	66	2020					0	0	0	0
7913	1	67	2020					0	0	0	0
7958	1	68	2020					0	0	0	0
7725	1	69	2020					0	0	0	0
8040	1	70	2020					0	0	0	0
7764	1	71	2020					0	0	0	0
7559	1	72	2020					0	0	0	0
7455	1	73	2020					0	0	0	0
6849	1	74	2020					0	0	0	0
5148	1	75	2020					0	0	0	0
5028	1	76	2020					0	0	0	0
4838	1	77	2020					0	0	0	0
4391	1	78	2020					0	0	0	0
3906	1	79	2020					0	0	0	0
7306	2	0	2020					0	0	0	0
7639	2	1	2020					0	0	0	0
7684	2	2	2020					0	0	0	0
7921	2	3	2020					0	0	0	0
7974	2	4	2020					0	0	0	0
8318	2	5	2020					0	0	0	0
8515	2	6	2020					0	0	0	0
8627	2	7	2020					0	0	0	0
8757	2	8	2020					0	0	0	0
8848	2	9	2020					0	0	0	0
9082	2	10	2020					0	0	0	0
9028	2	11	2020					0	0	0	0
8969	2	12	2020					0	0	0	0
8903	2	13	2020					0	0	0	0
8849	2	14	2020					0	0	0	0
8740	2	15	2020					0	0	0	0
8980	2	16	2020					0	0	0	0
8771	2	17	2020					0	0	0	0
8861	2	18	2020					0	0	0	0
9119	2	19	2020					0	0	0	0
9257	2	20	2020					0	0	0	0
8956	2	21	2020					0	0	0	0
9482	2	22	2020					0	0	0	0
9190	2	23	2020					0	0	0	0
9512	2	24	2020					0	0	0	0
9646	2	25	2020					0	0	0	0
9474	2	26	2020					0	0	0	0
9421	2	27	2020					0	0	0	0
9705	2	28	2020					0	0	0	0
9743	2	29	2020					0	0	0	0
9702	2	30	2020					0	0	0	0
9862	2	31	2020					0	0	0	0
9954	2	32	2020					0	0	0	0
9755	2	33	2020					0	0	0	0
9859	2	34	2020					0	0	0	0
9720	2	35	2020					0	0	0	0
9684	2	36	2020					0	0	0	0
9552	2	37	2020					0	0	0	0
10007	2	38	2020					0	0	0	0
10028	2	39	2020					0	0	0	0
