sex,age,calyr,risk_score,popn,cases,rate
2,39,2008,1,392839,1488,378.781
2,39,2008,2,392839,115,29.274
2,39,2008,3,392839,2,0.509
2,40,2008,1,392144,1585,404.188
2,40,2008,2,392144,125,31.876
2,40,2008,3,392144,0,0
2,41,2008,1,398173,1455,365.419
2,41,2008,2,398173,127,31.896
2,41,2008,3,398173,1,0.251
2,42,2008,1,400321,1489,371.952
2,42,2008,2,400321,123,30.725
2,42,2008,3,400321,0,0
2,43,2008,1,402409,1401,348.153
2,43,2008,2,402409,115,28.578
2,43,2008,3,402409,1,0.249
2,44,2008,1,398396,1547,388.307
2,44,2008,2,398396,134,33.635
2,44,2008,3,398396,0,0
2,45,2008,1,390990,1489,380.828
2,45,2008,2,390990,145,37.085
2,45,2008,3,390990,0,0
2,46,2008,1,381198,1536,402.94
2,46,2008,2,381198,139,36.464
2,46,2008,3,381198,0,0
2,47,2008,1,368102,1576,428.142
2,47,2008,2,368102,128,34.773
2,47,2008,3,368102,0,0
2,48,2008,1,353730,1490,421.225
2,48,2008,2,353730,157,44.384
2,48,2008,3,353730,0,0
2,49,2008,1,345946,1469,424.633
2,49,2008,2,345946,157,45.383
2,49,2008,3,345946,1,0.289
2,50,2008,1,339103,1535,452.665
2,50,2008,2,339103,172,50.722
2,50,2008,3,339103,0,0
2,51,2008,1,327081,1576,481.838
2,51,2008,2,327081,180,55.032
2,51,2008,3,327081,0,0
2,52,2008,1,316233,1522,481.291
2,52,2008,2,316233,160,50.596
2,52,2008,3,316233,0,0
2,53,2008,1,306310,1516,494.923
2,53,2008,2,306310,151,49.296
2,53,2008,3,306310,0,0
2,54,2008,1,308088,1653,536.535
2,54,2008,2,308088,189,61.346
2,54,2008,3,308088,0,0
2,55,2008,1,303763,1694,557.672
2,55,2008,2,303763,171,56.294
2,55,2008,3,303763,0,0
2,56,2008,1,299020,1754,586.583
2,56,2008,2,299020,183,61.2
2,56,2008,3,299020,0,0
2,57,2008,1,301376,1744,578.679
2,57,2008,2,301376,198,65.699
2,57,2008,3,301376,0,0
2,58,2008,1,310572,1899,611.452
2,58,2008,2,310572,228,73.413
2,58,2008,3,310572,0,0
2,59,2008,1,318848,2012,631.022
2,59,2008,2,318848,260,81.544
2,59,2008,3,318848,0,0
2,60,2008,1,339989,2362,694.728
2,60,2008,2,339989,273,80.297
2,60,2008,3,339989,0,0
2,61,2008,1,365799,2611,713.78
2,61,2008,2,365799,285,77.912
2,61,2008,3,365799,1,0.273
2,62,2008,1,288234,2256,782.697
2,62,2008,2,288234,253,87.776
2,62,2008,3,288234,0,0
2,63,2008,1,281392,2294,815.233
2,63,2008,2,281392,282,100.216
2,63,2008,3,281392,0,0
2,64,2008,1,279034,2397,859.035
2,64,2008,2,279034,287,102.855
2,64,2008,3,279034,0,0
2,65,2008,1,263977,2357,892.881
2,65,2008,2,263977,248,93.948
2,65,2008,3,263977,0,0
2,66,2008,1,238021,2327,977.645
2,66,2008,2,238021,275,115.536
2,66,2008,3,238021,0,0
2,67,2008,1,218704,2377,1086.857
2,67,2008,2,218704,269,122.997
2,67,2008,3,218704,0,0
2,68,2008,1,229230,2603,1135.541
2,68,2008,2,229230,331,144.396
2,68,2008,3,229230,0,0
2,69,2008,1,229526,2699,1175.902
2,69,2008,2,229526,317,138.111
2,69,2008,3,229526,0,0
2,70,2008,1,225278,2960,1313.932
2,70,2008,2,225278,346,153.588
2,70,2008,3,225278,0,0
2,71,2008,1,218023,3015,1382.882
2,71,2008,2,218023,312,143.104
2,71,2008,3,218023,0,0
2,72,2008,1,211182,3333,1578.26
2,72,2008,2,211182,343,162.419
2,72,2008,3,211182,0,0
2,73,2008,1,204162,3509,1718.733
2,73,2008,2,204162,369,180.739
2,73,2008,3,204162,0,0
2,74,2008,1,194272,3607,1856.675
2,74,2008,2,194272,373,191.999
2,74,2008,3,194272,0,0
2,75,2008,1,190292,3887,2042.65
2,75,2008,2,190292,409,214.933
2,75,2008,3,190292,0,0
2,76,2008,1,190072,4117,2166.021
2,76,2008,2,190072,404,212.551
2,76,2008,3,190072,0,0
2,77,2008,1,187969,4553,2422.208
2,77,2008,2,187969,427,227.165
2,77,2008,3,187969,1,0.532
2,78,2008,1,181459,4766,2626.489
2,78,2008,2,181459,474,261.216
2,78,2008,3,181459,1,0.551
2,79,2008,1,170694,5066,2967.884
2,79,2008,2,170694,501,293.508
2,79,2008,3,170694,0,0
2,80,2008,1,160404,5262,3280.467
2,80,2008,2,160404,496,309.219
2,80,2008,3,160404,1,0.623
2,81,2008,1,153254,5296,3455.701
2,81,2008,2,153254,486,317.121
2,81,2008,3,153254,1,0.653
2,82,2008,1,146020,5759,3943.98
2,82,2008,2,146020,534,365.703
2,82,2008,3,146020,0,0
2,83,2008,1,137198,5967,4349.189
2,83,2008,2,137198,512,373.183
2,83,2008,3,137198,0,0
2,84,2008,1,129060,6031,4673.02
2,84,2008,2,129060,526,407.562
2,84,2008,3,129060,0,0
2,85,2008,1,121077,6324,5223.122
2,85,2008,2,121077,500,412.96
2,85,2008,3,121077,0,0
2,86,2008,1,114890,6347,5524.415
2,86,2008,2,114890,516,449.125
2,86,2008,3,114890,0,0
2,87,2008,1,109240,6742,6171.732
2,87,2008,2,109240,551,504.394
2,87,2008,3,109240,1,0.915
2,88,2008,1,92323,6475,7013.42
2,88,2008,2,92323,537,581.654
2,88,2008,3,92323,0,0
2,89,2008,1,68272,4254,6230.959
2,89,2008,2,68272,341,499.473
2,89,2008,3,68272,0,0
2,90,2008,1,47664,3597,7546.576
2,90,2008,2,47664,294,616.818
2,90,2008,3,47664,0,0
2,91,2008,1,45101,3609,8002.04
2,91,2008,2,45101,271,600.874
2,91,2008,3,45101,0,0
2,92,2008,1,40000,3413,8532.5
2,92,2008,2,40000,276,690
2,92,2008,3,40000,0,0
2,93,2008,1,33733,3043,9020.84
2,93,2008,2,33733,255,755.936
2,93,2008,3,33733,1,2.964
2,94,2008,1,27002,2527,9358.566
2,94,2008,2,27002,185,685.134
2,94,2008,3,27002,0,0
2,95,2008,1,20533,2012,9798.86
2,95,2008,2,20533,137,667.219
2,95,2008,3,20533,0,0
2,96,2008,1,14651,1410,9623.916
2,96,2008,2,14651,139,948.741
2,96,2008,3,14651,0,0
2,97,2008,1,10300,1069,10378.641
2,97,2008,2,10300,89,864.078
2,97,2008,3,10300,2,19.417
2,98,2008,1,7203,794,11023.185
2,98,2008,2,7203,42,583.09
2,98,2008,3,7203,0,0
2,99,2008,1,4893,539,11015.737
2,99,2008,2,4893,38,776.62
2,99,2008,3,4893,0,0
2,100,2008,1,3311,278,8396.255
2,100,2008,2,3311,18,543.642
2,100,2008,3,3311,0,0
2,101,2008,1,1941,167,8603.812
2,101,2008,2,1941,14,721.278
2,101,2008,3,1941,0,0
2,102,2008,1,1153,95,8239.376
2,102,2008,2,1153,10,867.303
2,102,2008,3,1153,0,0
2,103,2008,1,633,57,9004.739
2,103,2008,2,633,4,631.912
2,103,2008,3,633,0,0
2,104,2008,1,360,35,9722.222
2,104,2008,2,360,2,555.556
2,104,2008,3,360,0,0
1,5,2009,1,305727,687,224.71
1,5,2009,2,305727,36,11.775
1,5,2009,3,305727,1,0.327
1,6,2009,1,296733,518,174.568
1,6,2009,2,296733,17,5.729
1,6,2009,3,296733,1,0.337
1,7,2009,1,289847,375,129.379
1,7,2009,2,289847,12,4.14
1,7,2009,3,289847,0,0
1,8,2009,1,294709,373,126.566
1,8,2009,2,294709,17,5.768
1,8,2009,3,294709,1,0.339
1,9,2009,1,303427,317,104.473
1,9,2009,2,303427,16,5.273
1,9,2009,3,303427,1,0.33
1,10,2009,1,312405,307,98.27
1,10,2009,2,312405,26,8.323
1,10,2009,3,312405,0,0
1,11,2009,1,316330,304,96.102
1,11,2009,2,316330,12,3.794
1,11,2009,3,316330,1,0.316
1,12,2009,1,325243,312,95.928
1,12,2009,2,325243,26,7.994
1,12,2009,3,325243,1,0.307
1,13,2009,1,325698,340,104.391
1,13,2009,2,325698,21,6.448
1,13,2009,3,325698,1,0.307
1,14,2009,1,323349,307,94.944
1,14,2009,2,323349,23,7.113
1,14,2009,3,323349,0,0
1,15,2009,1,334047,329,98.489
1,15,2009,2,334047,24,7.185
1,15,2009,3,334047,1,0.299
1,16,2009,1,334158,412,123.295
1,16,2009,2,334158,24,7.182
1,16,2009,3,334158,0,0
1,17,2009,1,341797,455,133.12
1,17,2009,2,341797,34,9.947
1,17,2009,3,341797,0,0
1,18,2009,1,353217,508,143.821
1,18,2009,2,353217,31,8.776
1,18,2009,3,353217,0,0
1,19,2009,1,347482,534,153.677
1,19,2009,2,347482,53,15.253
1,19,2009,3,347482,0,0
1,20,2009,1,339675,557,163.98
1,20,2009,2,339675,42,12.365
1,20,2009,3,339675,0,0
1,21,2009,1,343355,641,186.687
1,21,2009,2,343355,46,13.397
1,21,2009,3,343355,0,0
1,22,2009,1,335227,604,180.176
1,22,2009,2,335227,43,12.827
1,22,2009,3,335227,0,0
1,23,2009,1,347930,644,185.095
1,23,2009,2,347930,43,12.359
1,23,2009,3,347930,0,0
1,24,2009,1,360361,644,178.71
1,24,2009,2,360361,45,12.487
1,24,2009,3,360361,1,0.277
1,25,2009,1,353100,623,176.437
1,25,2009,2,353100,52,14.727
1,25,2009,3,353100,0,0
1,26,2009,1,354408,657,185.38
1,26,2009,2,354408,63,17.776
1,26,2009,3,354408,1,0.282
1,27,2009,1,353316,718,203.218
1,27,2009,2,353316,53,15.001
1,27,2009,3,353316,0,0
1,28,2009,1,363461,739,203.323
1,28,2009,2,363461,50,13.757
1,28,2009,3,363461,1,0.275
1,29,2009,1,368358,745,202.249
1,29,2009,2,368358,53,14.388
1,29,2009,3,368358,0,0
1,30,2009,1,355252,775,218.155
1,30,2009,2,355252,54,15.2
1,30,2009,3,355252,0,0
1,31,2009,1,333319,711,213.309
1,31,2009,2,333319,58,17.401
1,31,2009,3,333319,0,0
1,32,2009,1,328554,764,232.534
1,32,2009,2,328554,52,15.827
1,32,2009,3,328554,0,0
1,33,2009,1,333227,786,235.875
1,33,2009,2,333227,66,19.806
1,33,2009,3,333227,0,0
1,34,2009,1,339405,840,247.492
1,34,2009,2,339405,58,17.089
1,34,2009,3,339405,1,0.295
1,35,2009,1,344169,855,248.424
1,35,2009,2,344169,66,19.177
1,35,2009,3,344169,0,0
1,36,2009,1,359399,915,254.592
1,36,2009,2,359399,83,23.094
1,36,2009,3,359399,1,0.278
1,37,2009,1,374521,1053,281.159
1,37,2009,2,374521,77,20.56
1,37,2009,3,374521,1,0.267
1,38,2009,1,385792,1044,270.612
1,38,2009,2,385792,97,25.143
1,38,2009,3,385792,1,0.259
1,39,2009,1,379878,1129,297.201
1,39,2009,2,379878,90,23.692
1,39,2009,3,379878,0,0
1,40,2009,1,388421,1141,293.753
1,40,2009,2,388421,97,24.973
1,40,2009,3,388421,0,0
1,41,2009,1,389342,1207,310.01
1,41,2009,2,389342,120,30.821
1,41,2009,3,389342,2,0.514
1,42,2009,1,396578,1277,322.005
1,42,2009,2,396578,125,31.52
1,42,2009,3,396578,0,0
1,43,2009,1,393408,1249,317.482
1,43,2009,2,393408,104,26.436
1,43,2009,3,393408,0,0
1,44,2009,1,393361,1352,343.705
1,44,2009,2,393361,113,28.727
1,44,2009,3,393361,0,0
1,45,2009,1,389513,1350,346.587
1,45,2009,2,389513,149,38.253
1,45,2009,3,389513,0,0
1,46,2009,1,381746,1402,367.26
1,46,2009,2,381746,140,36.674
1,46,2009,3,381746,0,0
1,47,2009,1,373773,1382,369.743
1,47,2009,2,373773,128,34.245
1,47,2009,3,373773,1,0.268
1,48,2009,1,362747,1435,395.593
1,48,2009,2,362747,145,39.973
1,48,2009,3,362747,0,0
1,49,2009,1,349286,1477,422.863
1,49,2009,2,349286,136,38.937
1,49,2009,3,349286,0,0
1,50,2009,1,342161,1502,438.975
1,50,2009,2,342161,191,55.822
1,50,2009,3,342161,0,0
1,51,2009,1,335844,1518,451.996
1,51,2009,2,335844,174,51.81
1,51,2009,3,335844,1,0.298
1,52,2009,1,322556,1539,477.126
1,52,2009,2,322556,171,53.014
1,52,2009,3,322556,0,0
1,53,2009,1,311594,1616,518.624
1,53,2009,2,311594,186,59.693
1,53,2009,3,311594,0,0
1,54,2009,1,300373,1655,550.982
1,54,2009,2,300373,178,59.26
1,54,2009,3,300373,0,0
1,55,2009,1,301262,1789,593.835
1,55,2009,2,301262,215,71.366
1,55,2009,3,301262,0,0
1,56,2009,1,297971,1823,611.805
1,56,2009,2,297971,182,61.08
1,56,2009,3,297971,0,0
1,57,2009,1,290345,1949,671.27
1,57,2009,2,290345,241,83.005
1,57,2009,3,290345,0,0
1,58,2009,1,292627,2018,689.615
1,58,2009,2,292627,228,77.915
1,58,2009,3,292627,0,0
1,59,2009,1,298088,2203,739.044
1,59,2009,2,298088,237,79.507
1,59,2009,3,298088,0,0
1,60,2009,1,307498,2348,763.582
1,60,2009,2,307498,272,88.456
1,60,2009,3,307498,0,0
1,61,2009,1,326472,2673,818.753
1,61,2009,2,326472,346,105.982
1,61,2009,3,326472,1,0.306
1,62,2009,1,352980,2948,835.175
1,62,2009,2,352980,403,114.171
1,62,2009,3,352980,0,0
1,63,2009,1,274907,2581,938.863
1,63,2009,2,274907,362,131.681
1,63,2009,3,274907,0,0
1,64,2009,1,266942,2725,1020.821
1,64,2009,2,266942,334,125.121
1,64,2009,3,266942,1,0.375
1,65,2009,1,265339,2928,1103.494
1,65,2009,2,265339,370,139.444
1,65,2009,3,265339,0,0
1,66,2009,1,247456,2898,1171.117
1,66,2009,2,247456,374,151.138
1,66,2009,3,247456,0,0
1,67,2009,1,220658,2892,1310.625
1,67,2009,2,220658,378,171.306
1,67,2009,3,220658,1,0.453
1,68,2009,1,200037,2864,1431.735
1,68,2009,2,200037,392,195.964
1,68,2009,3,200037,1,0.5
1,69,2009,1,208612,3275,1569.9
1,69,2009,2,208612,452,216.67
1,69,2009,3,208612,0,0
1,70,2009,1,206725,3408,1648.567
1,70,2009,2,206725,398,192.526
1,70,2009,3,206725,1,0.484
1,71,2009,1,202034,3579,1771.484
1,71,2009,2,202034,453,224.22
1,71,2009,3,202034,1,0.495
1,72,2009,1,192460,3737,1941.702
1,72,2009,2,192460,496,257.716
1,72,2009,3,192460,1,0.52
1,73,2009,1,183094,3755,2050.859
1,73,2009,2,183094,483,263.799
1,73,2009,3,183094,0,0
1,74,2009,1,174089,3889,2233.915
1,74,2009,2,174089,462,265.382
1,74,2009,3,174089,1,0.574
1,75,2009,1,161349,3943,2443.771
1,75,2009,2,161349,511,316.705
1,75,2009,3,161349,0,0
1,76,2009,1,154034,4169,2706.545
1,76,2009,2,154034,552,358.362
1,76,2009,3,154034,0,0
1,77,2009,1,149667,4339,2899.103
1,77,2009,2,149667,524,350.111
1,77,2009,3,149667,1,0.668
1,78,2009,1,141964,4453,3136.711
1,78,2009,2,141964,601,423.347
1,78,2009,3,141964,1,0.704
1,79,2009,1,131385,4523,3442.554
1,79,2009,2,131385,510,388.172
1,79,2009,3,131385,0,0
1,80,2009,1,119528,4491,3757.279
1,80,2009,2,119528,503,420.822
1,80,2009,3,119528,1,0.837
1,81,2009,1,108085,4498,4161.54
1,81,2009,2,108085,514,475.552
1,81,2009,3,108085,1,0.925
1,82,2009,1,99490,4586,4609.508
1,82,2009,2,99490,446,448.286
1,82,2009,3,99490,2,2.01
1,83,2009,1,89972,4464,4961.544
1,83,2009,2,89972,459,510.159
1,83,2009,3,89972,2,2.223
1,84,2009,1,78992,4355,5513.217
1,84,2009,2,78992,467,591.199
1,84,2009,3,78992,1,1.266
1,85,2009,1,69330,4215,6079.619
1,85,2009,2,69330,392,565.412
1,85,2009,3,69330,0,0
1,86,2009,1,60365,3958,6556.78
1,86,2009,2,60365,369,611.281
1,86,2009,3,60365,0,0
1,87,2009,1,53855,3798,7052.27
1,87,2009,2,53855,374,694.457
1,87,2009,3,53855,0,0
1,88,2009,1,45268,3616,7987.983
1,88,2009,2,45268,345,762.128
1,88,2009,3,45268,0,0
1,89,2009,1,35692,3187,8929.172
1,89,2009,2,35692,303,848.93
1,89,2009,3,35692,0,0
1,90,2009,1,23117,1930,8348.834
1,90,2009,2,23117,201,869.49
1,90,2009,3,23117,0,0
1,91,2009,1,17451,1545,8853.361
1,91,2009,2,17451,118,676.179
1,91,2009,3,17451,0,0
1,92,2009,1,15072,1496,9925.69
1,92,2009,2,15072,117,776.274
1,92,2009,3,15072,1,6.635
1,93,2009,1,12123,1240,10228.491
1,93,2009,2,12123,111,915.615
1,93,2009,3,12123,0,0
1,94,2009,1,9336,956,10239.931
1,94,2009,2,9336,97,1038.989
1,94,2009,3,9336,0,0
1,95,2009,1,6552,779,11889.499
1,95,2009,2,6552,69,1053.114
1,95,2009,3,6552,0,0
1,96,2009,1,4421,570,12893.011
1,96,2009,2,4421,41,927.392
1,96,2009,3,4421,0,0
1,97,2009,1,2752,354,12863.372
1,97,2009,2,2752,25,908.43
1,97,2009,3,2752,0,0
1,98,2009,1,1808,227,12555.31
1,98,2009,2,1808,18,995.575
1,98,2009,3,1808,0,0
1,99,2009,1,1064,146,13721.805
1,99,2009,2,1064,12,1127.82
1,99,2009,3,1064,0,0
1,100,2009,1,567,75,13227.513
1,100,2009,2,567,6,1058.201
1,100,2009,3,567,0,0
1,101,2009,1,337,44,13056.38
1,101,2009,2,337,4,1186.944
1,101,2009,3,337,0,0
1,102,2009,1,194,25,12886.598
1,102,2009,2,194,1,515.464
1,102,2009,3,194,0,0
1,103,2009,1,96,15,15625
1,103,2009,2,96,0,0
1,103,2009,3,96,0,0
1,104,2009,1,40,6,15000
1,104,2009,2,40,0,0
1,104,2009,3,40,0,0
2,5,2009,1,291725,804,275.602
2,5,2009,2,291725,22,7.541
2,5,2009,3,291725,1,0.343
2,6,2009,1,281780,688,244.162
2,6,2009,2,281780,21,7.453
2,6,2009,3,281780,0,0
2,7,2009,1,276155,555,200.974
2,7,2009,2,276155,14,5.07
2,7,2009,3,276155,2,0.724
2,8,2009,1,282631,526,186.108
2,8,2009,2,282631,17,6.015
2,8,2009,3,282631,0,0
2,9,2009,1,289038,468,161.916
2,9,2009,2,289038,14,4.844
2,9,2009,3,289038,1,0.346
2,10,2009,1,297869,459,154.095
2,10,2009,2,297869,17,5.707
2,10,2009,3,297869,0,0
2,11,2009,1,302006,398,131.785
2,11,2009,2,302006,15,4.967
2,11,2009,3,302006,0,0
2,12,2009,1,310311,316,101.833
2,12,2009,2,310311,15,4.834
2,12,2009,3,310311,0,0
2,13,2009,1,307728,358,116.337
2,13,2009,2,307728,18,5.849
2,13,2009,3,307728,1,0.325
2,14,2009,1,307900,461,149.724
2,14,2009,2,307900,22,7.145
2,14,2009,3,307900,2,0.65
2,15,2009,1,317334,684,215.546
2,15,2009,2,317334,28,8.824
2,15,2009,3,317334,3,0.945
2,16,2009,1,319661,964,301.569
2,16,2009,2,319661,32,10.011
2,16,2009,3,319661,5,1.564
2,17,2009,1,332083,1343,404.417
2,17,2009,2,332083,50,15.056
2,17,2009,3,332083,3,0.903
2,18,2009,1,339889,1675,492.808
2,18,2009,2,339889,73,21.478
2,18,2009,3,339889,2,0.588
2,19,2009,1,335347,1785,532.284
2,19,2009,2,335347,81,24.154
2,19,2009,3,335347,2,0.596
2,20,2009,1,335442,1685,502.322
2,20,2009,2,335442,72,21.464
2,20,2009,3,335442,1,0.298
2,21,2009,1,345994,1764,509.835
2,21,2009,2,345994,89,25.723
2,21,2009,3,345994,2,0.578
2,22,2009,1,345524,1785,516.607
2,22,2009,2,345524,94,27.205
2,22,2009,3,345524,1,0.289
2,23,2009,1,353030,1664,471.348
2,23,2009,2,353030,97,27.476
2,23,2009,3,353030,1,0.283
2,24,2009,1,359529,1738,483.41
2,24,2009,2,359529,106,29.483
2,24,2009,3,359529,2,0.556
2,25,2009,1,354322,1638,462.291
2,25,2009,2,354322,103,29.07
2,25,2009,3,354322,1,0.282
2,26,2009,1,357602,1619,452.738
2,26,2009,2,357602,119,33.277
2,26,2009,3,357602,0,0
2,27,2009,1,359512,1628,452.836
2,27,2009,2,359512,102,28.372
2,27,2009,3,359512,1,0.278
2,28,2009,1,364944,1657,454.042
2,28,2009,2,364944,129,35.348
2,28,2009,3,364944,0,0
2,29,2009,1,366675,1626,443.444
2,29,2009,2,366675,112,30.545
2,29,2009,3,366675,3,0.818
2,30,2009,1,351269,1551,441.542
2,30,2009,2,351269,102,29.038
2,30,2009,3,351269,1,0.285
2,31,2009,1,329365,1479,449.046
2,31,2009,2,329365,98,29.754
2,31,2009,3,329365,1,0.304
2,32,2009,1,324125,1424,439.337
2,32,2009,2,324125,132,40.725
2,32,2009,3,324125,2,0.617
2,33,2009,1,332797,1432,430.292
2,33,2009,2,332797,102,30.649
2,33,2009,3,332797,1,0.3
2,34,2009,1,340859,1482,434.784
2,34,2009,2,340859,117,34.325
2,34,2009,3,340859,0,0
2,35,2009,1,347934,1428,410.423
2,35,2009,2,347934,123,35.352
2,35,2009,3,347934,1,0.287
2,36,2009,1,363234,1463,402.771
2,36,2009,2,363234,101,27.806
2,36,2009,3,363234,0,0
2,37,2009,1,379631,1571,413.823
2,37,2009,2,379631,125,32.927
2,37,2009,3,379631,0,0
2,38,2009,1,392587,1603,408.317
2,38,2009,2,392587,116,29.548
2,38,2009,3,392587,0,0
2,39,2009,1,383121,1621,423.104
2,39,2009,2,383121,112,29.234
2,39,2009,3,383121,0,0
2,40,2009,1,393425,1594,405.16
2,40,2009,2,393425,116,29.485
2,40,2009,3,393425,0,0
2,41,2009,1,392582,1530,389.727
2,41,2009,2,392582,115,29.293
2,41,2009,3,392582,0,0
2,42,2009,1,398063,1536,385.869
2,42,2009,2,398063,142,35.673
2,42,2009,3,398063,1,0.251
2,43,2009,1,400332,1570,392.174
2,43,2009,2,400332,140,34.971
2,43,2009,3,400332,0,0
2,44,2009,1,402504,1657,411.673
2,44,2009,2,402504,142,35.279
2,44,2009,3,402504,1,0.248
2,45,2009,1,398107,1626,408.433
2,45,2009,2,398107,132,33.157
2,45,2009,3,398107,0,0
2,46,2009,1,390445,1591,407.484
2,46,2009,2,390445,152,38.93
2,46,2009,3,390445,1,0.256
2,47,2009,1,380784,1589,417.297
2,47,2009,2,380784,129,33.877
2,47,2009,3,380784,0,0
2,48,2009,1,367385,1603,436.327
2,48,2009,2,367385,126,34.296
2,48,2009,3,367385,0,0
2,49,2009,1,353070,1668,472.428
2,49,2009,2,353070,148,41.918
2,49,2009,3,353070,0,0
2,50,2009,1,345073,1655,479.609
2,50,2009,2,345073,142,41.151
2,50,2009,3,345073,0,0
2,51,2009,1,338086,1671,494.253
2,51,2009,2,338086,163,48.213
2,51,2009,3,338086,0,0
2,52,2009,1,326126,1711,524.644
2,52,2009,2,326126,175,53.66
2,52,2009,3,326126,0,0
2,53,2009,1,315366,1655,524.787
2,53,2009,2,315366,180,57.077
2,53,2009,3,315366,2,0.634
2,54,2009,1,305134,1674,548.611
2,54,2009,2,305134,183,59.974
2,54,2009,3,305134,0,0
2,55,2009,1,307396,1747,568.322
2,55,2009,2,307396,200,65.063
2,55,2009,3,307396,0,0
2,56,2009,1,303183,1783,588.094
2,56,2009,2,303183,201,66.297
2,56,2009,3,303183,1,0.33
2,57,2009,1,297884,1905,639.511
2,57,2009,2,297884,182,61.098
2,57,2009,3,297884,1,0.336
2,58,2009,1,300309,1959,652.328
2,58,2009,2,300309,243,80.917
2,58,2009,3,300309,0,0
2,59,2009,1,309305,2117,684.438
2,59,2009,2,309305,232,75.007
2,59,2009,3,309305,2,0.647
2,60,2009,1,317116,2255,711.096
2,60,2009,2,317116,255,80.412
2,60,2009,3,317116,1,0.315
2,61,2009,1,337662,2465,730.02
2,61,2009,2,337662,266,78.777
2,61,2009,3,337662,0,0
2,62,2009,1,364507,2700,740.727
2,62,2009,2,364507,341,93.551
2,62,2009,3,364507,1,0.274
2,63,2009,1,285741,2368,828.723
2,63,2009,2,285741,274,95.891
2,63,2009,3,285741,1,0.35
2,64,2009,1,278980,2517,902.215
2,64,2009,2,278980,291,104.309
2,64,2009,3,278980,0,0
2,65,2009,1,277303,2574,928.227
2,65,2009,2,277303,286,103.136
2,65,2009,3,277303,1,0.361
2,66,2009,1,261638,2580,986.095
2,66,2009,2,261638,306,116.955
2,66,2009,3,261638,0,0
2,67,2009,1,235853,2615,1108.741
2,67,2009,2,235853,311,131.862
2,67,2009,3,235853,0,0
2,68,2009,1,215981,2575,1192.235
2,68,2009,2,215981,288,133.345
2,68,2009,3,215981,1,0.463
2,69,2009,1,226381,2913,1286.769
2,69,2009,2,226381,315,139.146
2,69,2009,3,226381,0,0
2,70,2009,1,226501,3093,1365.557
2,70,2009,2,226501,373,164.679
2,70,2009,3,226501,0,0
2,71,2009,1,221932,3298,1486.041
2,71,2009,2,221932,319,143.738
2,71,2009,3,221932,0,0
2,72,2009,1,214415,3351,1562.857
2,72,2009,2,214415,349,162.768
2,72,2009,3,214415,1,0.466
2,73,2009,1,207248,3455,1667.085
2,73,2009,2,207248,360,173.705
2,73,2009,3,207248,0,0
2,74,2009,1,200019,3826,1912.818
2,74,2009,2,200019,387,193.482
2,74,2009,3,200019,1,0.5
2,75,2009,1,189793,3965,2089.118
2,75,2009,2,189793,350,184.411
2,75,2009,3,189793,0,0
2,76,2009,1,185208,4215,2275.82
2,76,2009,2,185208,392,211.654
2,76,2009,3,185208,1,0.54
2,77,2009,1,184630,4634,2509.885
2,77,2009,2,184630,471,255.105
2,77,2009,3,184630,0,0
2,78,2009,1,181782,4888,2688.935
2,78,2009,2,181782,431,237.097
2,78,2009,3,181782,1,0.55
2,79,2009,1,174774,5323,3045.648
2,79,2009,2,174774,447,255.759
2,79,2009,3,174774,0,0
2,80,2009,1,163397,5397,3302.998
2,80,2009,2,163397,473,289.479
2,80,2009,3,163397,0,0
2,81,2009,1,152654,5621,3682.183
2,81,2009,2,152654,445,291.509
2,81,2009,3,152654,0,0
2,82,2009,1,144937,5761,3974.83
2,82,2009,2,144937,466,321.519
2,82,2009,3,144937,0,0
2,83,2009,1,137232,6029,4393.29
2,83,2009,2,137232,513,373.82
2,83,2009,3,137232,0,0
2,84,2009,1,127902,6192,4841.207
2,84,2009,2,127902,498,389.361
2,84,2009,3,127902,1,0.782
2,85,2009,1,119203,6269,5259.096
2,85,2009,2,119203,481,403.513
2,85,2009,3,119203,0,0
2,86,2009,1,110806,6305,5690.125
2,86,2009,2,110806,517,466.581
2,86,2009,3,110806,1,0.902
2,87,2009,1,103821,6556,6314.715
2,87,2009,2,103821,523,503.752
2,87,2009,3,103821,0,0
2,88,2009,1,97281,6483,6664.2
2,88,2009,2,97281,508,522.199
2,88,2009,3,97281,0,0
2,89,2009,1,79998,6320,7900.198
2,89,2009,2,79998,484,605.015
2,89,2009,3,79998,0,0
2,90,2009,1,52005,3941,7578.117
2,90,2009,2,52005,276,530.718
2,90,2009,3,52005,0,0
2,91,2009,1,42251,3370,7976.143
2,91,2009,2,42251,232,549.099
2,91,2009,3,42251,0,0
2,92,2009,1,39036,3256,8341.019
2,92,2009,2,39036,224,573.829
2,92,2009,3,39036,0,0
2,93,2009,1,33887,2953,8714.256
2,93,2009,2,33887,211,622.658
2,93,2009,3,33887,1,2.951
2,94,2009,1,27909,2542,9108.173
2,94,2009,2,27909,190,680.784
2,94,2009,3,27909,0,0
2,95,2009,1,21671,2092,9653.454
2,95,2009,2,21671,177,816.76
2,95,2009,3,21671,0,0
2,96,2009,1,16177,1486,9185.881
2,96,2009,2,16177,106,655.251
2,96,2009,3,16177,0,0
2,97,2009,1,11153,1138,10203.533
2,97,2009,2,11153,81,726.262
2,97,2009,3,11153,0,0
2,98,2009,1,7577,733,9674.013
2,98,2009,2,7577,48,633.496
